name,number,year,fuel,power,transmission,passengers,length,url
"MB 516 CDI Sprinter Ecoline L, 22 pass",2072,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2072-43122334
"MB 516 CDI Sprinter Ecoline L, 22 pass",2070,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2070-43104339
"MB 516 CDI Sprinter Ecoline L, 22 pass",2071,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2071-43122304
"MB 516 CDI Sprinter Ecoline L, 22 pass",2060,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2060-43016196
"MB 516 CDI Sprinter U Ecoline, 19 pass",2049,2019,Diesel,120,Manuell,19,7.35,https://www.busscenter.se/sv-SE/2068-43104277
"MB 516 CDI Sprinter U Ecoline, 19 pass",2067,2019,Diesel,120,Automat,19,7.35,https://www.busscenter.se/sv-SE/2067-43104120
"MB 516 CDI Sprinter Ecoline L, 22 pass",2059,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2059-43005026
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2061,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2061-43064459
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2058,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2058-42948418
"MB 516 CDI Sprinter U Ecoline, 19 pass",2047,2019,Diesel,120,Automat,19,7.35,https://www.busscenter.se/sv-SE/2047-42925046
"MB 516 CDI Sprinter U Ecoline L , 22 pass",2066,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2066-43104093
"MB 516 CDI Sprinter U Ecoline L , 22 pass",2048,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2048-42925114
"Iveco First Tourline, 25+1 pass",2031,2019,Diesel,132,Automat,25+1,"8,46",https://www.busscenter.se/sv-SE/2031-42845448
"MAN TGE U, 19 pass",2065,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2065-43065544
"MAN TGE U, 19 pass",2064,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2064-43065367
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2063,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2063-43065059
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2062,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2062-43064731
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2057,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2057-42948395
"MB 516 CDI Sprinter Ecoline L, 22 pass",2051,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2051-42931573
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2057,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2057-42948395
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2056,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2056-42948340
"MB 516 CDI Sprinter Ecoline HK, 15 pass",2045,2019,Diesel,120,Automat,15,7.36,https://www.busscenter.se/sv-SE/2045-42878583
"MB 516 CDI Sprinter Ecoline L, 22 pass",2055,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2055-42948298
"MB 516 CDI Sprinter Ecoline L, 22 pass",2019,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2019-42526224
"MB 516 CDI Sprinter Ecoline L, 22 pass",2054,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2054-42936022
"MB 516 CDI Sprinter Ecoline L, 22 pass",2053,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2053-42935993
"Mercedes-Benz 516 CDI Sprinter Cityline, 18+1 pass",2030,2018,Diesel,120,Automat,18+1,7.75,https://www.busscenter.se/sv-SE/2030-42845398
"MAN TGE U, 19 pass",2046,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2046-42919783
"MB 516 CDI Sprinter Ecoline L, 22 pass",2050,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2050-42931548
"MB 516 CDI Sprinter Ecoline L, 22 pass",2025,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2025-42654879
"MB 516 CDI Sprinter Ecoline L, 22 pass",2024,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2024-42654730
"MB 516 CDI Sprinter Ecoline L, 22 pass",2023,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2023-42654678
"MAN TGE U, 19 pass",2044,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2044-42876380
"MAN TGE U, 19 pass",2043,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2043-42876340
"MAN TGE U, 19 pass",2042,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2042-42876320
"MAN TGE U, 19 pass",2041,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2041-42876301
"MAN TGE U, 19 pass",2040,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2040-42876282
"MAN TGE U, 19 pass",2039,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2039-42876263
"MAN TGE U, 19 pass",2038,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2038-42876208
"MAN TGE U, 19 pass",2037,2019,Diesel,130,Automat,19,7.4,https://www.busscenter.se/sv-SE/2037-42875343
"Mercedes-Benz 319 CDI Sprinter Streetline HHK, 8 pass",2033,2019,Diesel,140,Automat,8,"5,93",https://www.busscenter.se/sv-SE/2033-42845837
"Mercedes-Benz 319 CDI Sprinter Streetline HHK, 8 pass",2032,2019,Diesel,140,Automat,8,"5,93",https://www.busscenter.se/sv-SE/2032-42845634
"MB 516 CDI Sprinter U Ecoline L , 22 pass",2029,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2029-42845184
"MB 516 CDI Sprinter U Ecoline L , 22 pass",2028,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2028-42844900
"MB 516 CDI Sprinter U Ecoline L, 22 pass",2028,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2026-42794779
"Iveco First L, 31pass",2021,2019,Diesel,132,Automat,31,"8,46",https://www.busscenter.se/sv-SE/2021-42540808
"Mercedes-Benz 516 CDI Sprinter Multiline L HK, 22 pass",2020,2019,Diesel,120,Automat,22,7.75,https://www.busscenter.se/sv-SE/2020-42530731
"MB 516 CDI Sprinter Ecoline L HK, 15 pass",2018,2019,Diesel,120,Automat,15,7.76,https://www.busscenter.se/sv-SE/2018-42468541
"Mercedes-Benz 516 CDI Sprinter Tourline L, 16+1 pass",2017,2019,Diesel,120,Automat,16+1,7.75,https://www.busscenter.se/sv-SE/2017-42205839
"Mercedes-Benz 516 CDI Sprinter Ecoline U HK, 19 pass (max 4R)",2014,2018,Diesel,120,Automat,19 (max 4),7.35,https://www.busscenter.se/sv-SE/2014-41763844
"Mercedes-Benz 519 CDI Sprinter Multiline, 19 pass",2013,2019,Diesel,140,Automat,19,7.35,https://www.busscenter.se/sv-SE/2013-41616364
